"","X","stock.id","species","stock","region","sub.region","brood.yr","spawners","recruits","entry.yr","ln.rs","long","lat","loc.sst","our.region"
"1506",1506,NA,"Sockeye","E.Stuart","WC","Fraser River",2006,15914,106616,2008,1.90203436932208,123.06,49.12,-0.752130399789486,"South"
"1507",1507,NA,"Sockeye","E.Stuart","WC","Fraser River",2007,2376,10697,2009,1.5045449268236,123.06,49.12,-1.2806379724913,"South"
"1508",1508,NA,"Sockeye","E.Stuart","WC","Fraser River",2008,14446,193080,2010,2.59268705116364,123.06,49.12,-0.335998868379357,"South"
"1509",1509,NA,"Sockeye","E.Stuart","WC","Fraser River",2009,21884,202893,2011,2.22692297028149,123.06,49.12,-0.00912823333765814,"South"
"1510",1510,NA,"Sockeye","E.Stuart","WC","Fraser River",2010,34198,218343,2012,1.8539000579698,123.06,49.12,-0.663967433018617,"South"
"1518",1518,NA,"Sockeye","L.Stuart","WC","Fraser River",1960,1307,9617,1962,1.99579793108826,123.06,49.12,0.553907486921582,"South"
"1519",1519,NA,"Sockeye","L.Stuart","WC","Fraser River",1961,194469,778478,1963,1.38706796407914,123.06,49.12,0.456815578033117,"South"
"1520",1520,NA,"Sockeye","L.Stuart","WC","Fraser River",1962,9073,45069,1964,1.6028916785609,123.06,49.12,0.46084977416729,"South"
"1521",1521,NA,"Sockeye","L.Stuart","WC","Fraser River",1963,1092,12049,1965,2.40097079161843,123.06,49.12,-0.597071050951934,"South"
"1522",1522,NA,"Sockeye","L.Stuart","WC","Fraser River",1964,824,3101,1966,1.32530938919098,123.06,49.12,-0.625203508714671,"South"
"1523",1523,NA,"Sockeye","L.Stuart","WC","Fraser River",1965,122789,1124519,1967,2.21464323250143,123.06,49.12,-0.38629518941427,"South"
"1524",1524,NA,"Sockeye","L.Stuart","WC","Fraser River",1966,4164,74079,1968,2.878655940574,123.06,49.12,-0.358455400465939,"South"
"1525",1525,NA,"Sockeye","L.Stuart","WC","Fraser River",1967,897,16556,1969,2.91544799080983,123.06,49.12,-0.982484543627291,"South"
"1526",1526,NA,"Sockeye","L.Stuart","WC","Fraser River",1969,114306,1625590,1971,2.65474704292909,123.06,49.12,-0.521608497622144,"South"
"1527",1527,NA,"Sockeye","L.Stuart","WC","Fraser River",1970,8027,70838,1972,2.17758472072972,123.06,49.12,-1.61751386036651,"South"
"1528",1528,NA,"Sockeye","L.Stuart","WC","Fraser River",1972,3411,18766,1974,1.70504121843135,123.06,49.12,-0.755508591049749,"South"
"1529",1529,NA,"Sockeye","L.Stuart","WC","Fraser River",1973,116706,666098,1975,1.74177885500985,123.06,49.12,-0.929312162303066,"South"
"1530",1530,NA,"Sockeye","L.Stuart","WC","Fraser River",1974,7371,50716,1976,1.92868806045855,123.06,49.12,-0.851916806484708,"South"
"1531",1531,NA,"Sockeye","L.Stuart","WC","Fraser River",1976,1674,3339,1978,0.690455388894234,123.06,49.12,0.536516747604565,"South"
"1532",1532,NA,"Sockeye","L.Stuart","WC","Fraser River",1977,75890,1357741,1979,2.88429264486365,123.06,49.12,0.212338477080854,"South"
"1533",1533,NA,"Sockeye","L.Stuart","WC","Fraser River",1978,7115,79447,1980,2.41288490113077,123.06,49.12,-0.245090083036411,"South"
"1534",1534,NA,"Sockeye","L.Stuart","WC","Fraser River",1979,16711,6854,1981,-0.891234761768829,123.06,49.12,0.237327181467325,"South"
"1535",1535,NA,"Sockeye","L.Stuart","WC","Fraser River",1981,120124,2033901,1983,2.82918636026359,123.06,49.12,0.0347661832747335,"South"
"1536",1536,NA,"Sockeye","L.Stuart","WC","Fraser River",1982,8681,60989,1984,1.94955679063376,123.06,49.12,0.725254199683246,"South"
"1537",1537,NA,"Sockeye","L.Stuart","WC","Fraser River",1983,1451,17944,1985,2.51500282331586,123.06,49.12,-0.159490363463939,"South"
"1538",1538,NA,"Sockeye","L.Stuart","WC","Fraser River",1984,672,14744,1986,3.08833315882651,123.06,49.12,-0.307663338018828,"South"
"1539",1539,NA,"Sockeye","L.Stuart","WC","Fraser River",1985,159101,3507629,1987,3.09315636895334,123.06,49.12,0.459693892458893,"South"
"1540",1540,NA,"Sockeye","L.Stuart","WC","Fraser River",1989,327096,5327124,1991,2.79031307849496,123.06,49.12,-0.231599755649086,"South"
"1541",1541,NA,"Sockeye","L.Stuart","WC","Fraser River",1990,111747,389823,1992,1.24945540245477,123.06,49.12,0.343102875145429,"South"
"1542",1542,NA,"Sockeye","L.Stuart","WC","Fraser River",1991,40200,109581,1993,1.00279700619653,123.06,49.12,0.994185837388154,"South"
"1543",1543,NA,"Sockeye","L.Stuart","WC","Fraser River",1992,12422,135399,1994,2.38875688078942,123.06,49.12,0.778197970525668,"South"
"1544",1544,NA,"Sockeye","L.Stuart","WC","Fraser River",1993,744565,3764256,1995,1.62050535591447,123.06,49.12,1.02482106080054,"South"
"1545",1545,NA,"Sockeye","L.Stuart","WC","Fraser River",1994,40717,115440,1996,1.04210521880773,123.06,49.12,0.877035744249793,"South"
"1546",1546,NA,"Sockeye","L.Stuart","WC","Fraser River",1995,17181,133454,1997,2.04995272709445,123.06,49.12,0.372939243139153,"South"
"1547",1547,NA,"Sockeye","L.Stuart","WC","Fraser River",1997,415149,430895,1999,0.0372269489969169,123.06,49.12,1.04831429581162,"South"
"1548",1548,NA,"Sockeye","L.Stuart","WC","Fraser River",1998,67836,277262,2000,1.40786988004892,123.06,49.12,-0.0452162067199158,"South"
"1549",1549,NA,"Sockeye","L.Stuart","WC","Fraser River",1999,33801,133622,2001,1.37452453035436,123.06,49.12,0.223693554229865,"South"
"1550",1550,NA,"Sockeye","L.Stuart","WC","Fraser River",2000,226267,913822,2002,1.39592008625051,123.06,49.12,-0.441077586835478,"South"
"1551",1551,NA,"Sockeye","L.Stuart","WC","Fraser River",2001,179540,505343,2003,1.0348393823103,123.06,49.12,0.0399877452784456,"South"
"1552",1552,NA,"Sockeye","L.Stuart","WC","Fraser River",2002,17820,125952,2004,1.95557945994707,123.06,49.12,0.822307693339711,"South"
"1553",1553,NA,"Sockeye","L.Stuart","WC","Fraser River",2003,19212,21783,2005,0.125594765263642,123.06,49.12,0.790149045479778,"South"
"1554",1554,NA,"Sockeye","L.Stuart","WC","Fraser River",2004,51370,282917,2006,1.70609922392817,123.06,49.12,0.836898934861383,"South"
"1555",1555,NA,"Sockeye","L.Stuart","WC","Fraser River",2005,164657,119666,2007,-0.319159993569187,123.06,49.12,0.0868336445907,"South"
"1556",1556,NA,"Sockeye","L.Stuart","WC","Fraser River",2006,14283,174548,2008,2.50312975656996,123.06,49.12,-0.752130399789486,"South"
"1557",1557,NA,"Sockeye","L.Stuart","WC","Fraser River",2007,4144,13742,2009,1.1987953316517,123.06,49.12,-1.2806379724913,"South"
"1558",1558,NA,"Sockeye","L.Stuart","WC","Fraser River",2008,57881,190239,2010,1.18989199767145,123.06,49.12,-0.335998868379357,"South"
"1559",1559,NA,"Sockeye","L.Stuart","WC","Fraser River",2009,43271,230419,2011,1.67241672602944,123.06,49.12,-0.00912823333765814,"South"
"1560",1560,NA,"Sockeye","L.Stuart","WC","Fraser River",2010,43476,170872,2012,1.36870567649556,123.06,49.12,-0.663967433018617,"South"
"1572",1572,NA,"Sockeye","Stellako","WC","Fraser River",1960,22718,164514,1962,1.97983811115783,123.06,49.12,0.553907486921582,"South"
"1573",1573,NA,"Sockeye","Stellako","WC","Fraser River",1961,18136,147402,1963,2.09526463497899,123.06,49.12,0.456815578033117,"South"
"1574",1574,NA,"Sockeye","Stellako","WC","Fraser River",1962,44532,589505,1964,2.5830751698392,123.06,49.12,0.46084977416729,"South"
"1575",1575,NA,"Sockeye","Stellako","WC","Fraser River",1963,41535,727926,1965,2.86366294938746,123.06,49.12,-0.597071050951934,"South"
"1576",1576,NA,"Sockeye","Stellako","WC","Fraser River",1964,16161,177837,1966,2.39826646805133,123.06,49.12,-0.625203508714671,"South"
"1577",1577,NA,"Sockeye","Stellako","WC","Fraser River",1965,20479,243651,1967,2.47633690267481,123.06,49.12,-0.38629518941427,"South"
"1578",1578,NA,"Sockeye","Stellako","WC","Fraser River",1966,51509,359906,1968,1.94408633656063,123.06,49.12,-0.358455400465939,"South"
"1579",1579,NA,"Sockeye","Stellako","WC","Fraser River",1967,32467,550524,1969,2.83064636307454,123.06,49.12,-0.982484543627291,"South"
"1580",1580,NA,"Sockeye","Stellako","WC","Fraser River",1968,13680,129822,1970,2.25022936923894,123.06,49.12,-0.62591161628881,"South"
"1581",1581,NA,"Sockeye","Stellako","WC","Fraser River",1969,25629,253245,1971,2.29063287675968,123.06,49.12,-0.521608497622144,"South"
"1582",1582,NA,"Sockeye","Stellako","WC","Fraser River",1970,26727,234108,1972,2.17010825693651,123.06,49.12,-1.61751386036651,"South"
"1583",1583,NA,"Sockeye","Stellako","WC","Fraser River",1973,15424,85901,1975,1.7172707324978,123.06,49.12,-0.929312162303066,"South"
"1584",1584,NA,"Sockeye","Stellako","WC","Fraser River",1974,23718,303122,1976,2.54790111119295,123.06,49.12,-0.851916806484708,"South"
"1585",1585,NA,"Sockeye","Stellako","WC","Fraser River",1976,63865,244357,1978,1.34185879024306,123.06,49.12,0.536516747604565,"South"
"1586",1586,NA,"Sockeye","Stellako","WC","Fraser River",1977,10894,265700,1979,3.19415567380429,123.06,49.12,0.212338477080854,"South"
"1587",1587,NA,"Sockeye","Stellako","WC","Fraser River",1978,32528,437405,1980,2.59875828247561,123.06,49.12,-0.245090083036411,"South"
"1588",1588,NA,"Sockeye","Stellako","WC","Fraser River",1979,152583,623924,1981,1.40831985579449,123.06,49.12,0.237327181467325,"South"
"1589",1589,NA,"Sockeye","Stellako","WC","Fraser River",1981,12030,285898,1983,3.16823157386425,123.06,49.12,0.0347661832747335,"South"
"1590",1590,NA,"Sockeye","Stellako","WC","Fraser River",1982,34888,357773,1984,2.32775577653534,123.06,49.12,0.725254199683246,"South"
"1591",1591,NA,"Sockeye","Stellako","WC","Fraser River",1983,61357,1257480,1985,3.02015573319727,123.06,49.12,-0.159490363463939,"South"
"1592",1592,NA,"Sockeye","Stellako","WC","Fraser River",1985,21969,128742,1987,1.76817803294396,123.06,49.12,0.459693892458893,"South"
"1593",1593,NA,"Sockeye","Stellako","WC","Fraser River",1986,44564,561845,1988,2.53429965294487,123.06,49.12,0.660426959274321,"South"
"1594",1594,NA,"Sockeye","Stellako","WC","Fraser River",1987,98179,435676,1989,1.49010650462876,123.06,49.12,-0.157662484515243,"South"
"1595",1595,NA,"Sockeye","Stellako","WC","Fraser River",1988,200537,991499,1990,1.59821917101164,123.06,49.12,-0.219446548994089,"South"
"1596",1596,NA,"Sockeye","Stellako","WC","Fraser River",1989,15903,222287,1991,2.63746156905421,123.06,49.12,-0.231599755649086,"South"
"1597",1597,NA,"Sockeye","Stellako","WC","Fraser River",1990,56537,951836,1992,2.82349745996677,123.06,49.12,0.343102875145429,"South"
"1598",1598,NA,"Sockeye","Stellako","WC","Fraser River",1991,54349,336569,1993,1.82337696593652,123.06,49.12,0.994185837388154,"South"
"1599",1599,NA,"Sockeye","Stellako","WC","Fraser River",1992,55138,868461,1994,2.75688354603583,123.06,49.12,0.778197970525668,"South"
"1600",1600,NA,"Sockeye","Stellako","WC","Fraser River",1993,42861,309844,1995,1.97810662346101,123.06,49.12,1.02482106080054,"South"
"1601",1601,NA,"Sockeye","Stellako","WC","Fraser River",1994,63584,682889,1996,2.37397046169224,123.06,49.12,0.877035744249793,"South"
"1602",1602,NA,"Sockeye","Stellako","WC","Fraser River",1995,41135,183959,1997,1.49785356607171,123.06,49.12,0.372939243139153,"South"
"1603",1603,NA,"Sockeye","Stellako","WC","Fraser River",1996,167624,811994,1998,1.57776957508501,123.06,49.12,1.06695844708483,"South"
"1604",1604,NA,"Sockeye","Stellako","WC","Fraser River",1997,23241,125173,1999,1.68377882013917,123.06,49.12,1.04831429581162,"South"
"1605",1605,NA,"Sockeye","Stellako","WC","Fraser River",1998,96961,637997,2000,1.8840247453402,123.06,49.12,-0.0452162067199158,"South"
"1606",1606,NA,"Sockeye","Stellako","WC","Fraser River",1999,66080,174462,2001,0.97084082367253,123.06,49.12,0.223693554229865,"South"
"1607",1607,NA,"Sockeye","Stellako","WC","Fraser River",2000,195386,717671,2002,1.30103415762431,123.06,49.12,-0.441077586835478,"South"
"1608",1608,NA,"Sockeye","Stellako","WC","Fraser River",2001,61590,287128,2003,1.5394285896667,123.06,49.12,0.0399877452784456,"South"
"1609",1609,NA,"Sockeye","Stellako","WC","Fraser River",2002,177618,248375,2004,0.335304524098261,123.06,49.12,0.822307693339711,"South"
"1610",1610,NA,"Sockeye","Stellako","WC","Fraser River",2003,43829,49132,2005,0.114214854929632,123.06,49.12,0.790149045479778,"South"
"1611",1611,NA,"Sockeye","Stellako","WC","Fraser River",2004,53755,247008,2006,1.52498403883025,123.06,49.12,0.836898934861383,"South"
"1612",1612,NA,"Sockeye","Stellako","WC","Fraser River",2005,102247,11537,2007,-2.18183219269404,123.06,49.12,0.0868336445907,"South"
"1613",1613,NA,"Sockeye","Stellako","WC","Fraser River",2006,79834,473005,2008,1.7791564803819,123.06,49.12,-0.752130399789486,"South"
"1614",1614,NA,"Sockeye","Stellako","WC","Fraser River",2007,19626,137950,2009,1.95003608287899,123.06,49.12,-1.2806379724913,"South"
"1615",1615,NA,"Sockeye","Stellako","WC","Fraser River",2008,73798,274425,2010,1.31334636860518,123.06,49.12,-0.335998868379357,"South"
"1616",1616,NA,"Sockeye","Stellako","WC","Fraser River",2009,15770,199533,2011,2.5378702352095,123.06,49.12,-0.00912823333765814,"South"
"1617",1617,NA,"Sockeye","Stellako","WC","Fraser River",2010,109383,1583177,2012,2.67233338178356,123.06,49.12,-0.663967433018617,"South"
"1629",1629,NA,"Sockeye","Bowron","WC","Fraser River",1960,3506,17733,1962,1.6209515240113,123.06,49.12,0.553907486921582,"South"
"1630",1630,NA,"Sockeye","Bowron","WC","Fraser River",1961,3675,28148,1963,2.0359231714395,123.06,49.12,0.456815578033117,"South"
"1631",1631,NA,"Sockeye","Bowron","WC","Fraser River",1962,3219,21327,1964,1.89090312329878,123.06,49.12,0.46084977416729,"South"
"1632",1632,NA,"Sockeye","Bowron","WC","Fraser River",1963,11468,214316,1965,2.92789101336058,123.06,49.12,-0.597071050951934,"South"
"1633",1633,NA,"Sockeye","Bowron","WC","Fraser River",1965,1170,17849,1967,2.72494373543771,123.06,49.12,-0.38629518941427,"South"
"1634",1634,NA,"Sockeye","Bowron","WC","Fraser River",1966,1151,22249,1968,2.96166593404228,123.06,49.12,-0.358455400465939,"South"
"1635",1635,NA,"Sockeye","Bowron","WC","Fraser River",1967,13991,206494,1969,2.69185709053774,123.06,49.12,-0.982484543627291,"South"
"1636",1636,NA,"Sockeye","Bowron","WC","Fraser River",1969,1936,17211,1971,2.18492472543346,123.06,49.12,-0.521608497622144,"South"
"1637",1637,NA,"Sockeye","Bowron","WC","Fraser River",1971,10761,124507,1973,2.44843345200555,123.06,49.12,-1.00624975068651,"South"
"1638",1638,NA,"Sockeye","Bowron","WC","Fraser River",1972,1969,16971,1974,2.15398020537214,123.06,49.12,-0.755508591049749,"South"
"1639",1639,NA,"Sockeye","Bowron","WC","Fraser River",1973,2012,10662,1975,1.66755676616308,123.06,49.12,-0.929312162303066,"South"
"1640",1640,NA,"Sockeye","Bowron","WC","Fraser River",1974,1046,17431,1976,2.81327686459,123.06,49.12,-0.851916806484708,"South"
"1641",1641,NA,"Sockeye","Bowron","WC","Fraser River",1975,14735,122780,1977,2.12016851980969,123.06,49.12,-0.445999560627595,"South"
"1642",1642,NA,"Sockeye","Bowron","WC","Fraser River",1976,1069,7112,1978,1.8950598661687,123.06,49.12,0.536516747604565,"South"
"1643",1643,NA,"Sockeye","Bowron","WC","Fraser River",1977,1214,15396,1979,2.54018704278419,123.06,49.12,0.212338477080854,"South"
"1644",1644,NA,"Sockeye","Bowron","WC","Fraser River",1978,1678,40627,1980,3.18683026216232,123.06,49.12,-0.245090083036411,"South"
"1645",1645,NA,"Sockeye","Bowron","WC","Fraser River",1979,16178,29984,1981,0.617011611460251,123.06,49.12,0.237327181467325,"South"
"1646",1646,NA,"Sockeye","Bowron","WC","Fraser River",1982,990,5277,1984,1.67340809027703,123.06,49.12,0.725254199683246,"South"
"1647",1647,NA,"Sockeye","Bowron","WC","Fraser River",1983,3484,38556,1985,2.40393067093147,123.06,49.12,-0.159490363463939,"South"
"1648",1648,NA,"Sockeye","Bowron","WC","Fraser River",1984,4909,50603,1986,2.33294060799756,123.06,49.12,-0.307663338018828,"South"
"1649",1649,NA,"Sockeye","Bowron","WC","Fraser River",1985,3030,19177,1987,1.8451490247701,123.06,49.12,0.459693892458893,"South"
"1650",1650,NA,"Sockeye","Bowron","WC","Fraser River",1986,1396,21198,1988,2.72029583326488,123.06,49.12,0.660426959274321,"South"
"1651",1651,NA,"Sockeye","Bowron","WC","Fraser River",1987,5660,22592,1989,1.38417196909574,123.06,49.12,-0.157662484515243,"South"
"1652",1652,NA,"Sockeye","Bowron","WC","Fraser River",1988,7405,13050,1990,0.56663268604894,123.06,49.12,-0.219446548994089,"South"
"1653",1653,NA,"Sockeye","Bowron","WC","Fraser River",1989,1367,12842,1991,2.24010249163004,123.06,49.12,-0.231599755649086,"South"
"1654",1654,NA,"Sockeye","Bowron","WC","Fraser River",1990,5065,31130,1992,1.81581784675287,123.06,49.12,0.343102875145429,"South"
"1655",1655,NA,"Sockeye","Bowron","WC","Fraser River",1991,2460,48807,1993,2.98771239525087,123.06,49.12,0.994185837388154,"South"
"1656",1656,NA,"Sockeye","Bowron","WC","Fraser River",1992,1117,12883,1994,2.44526209272232,123.06,49.12,0.778197970525668,"South"
"1657",1657,NA,"Sockeye","Bowron","WC","Fraser River",1994,1845,10849,1996,1.77159363234782,123.06,49.12,0.877035744249793,"South"
"1658",1658,NA,"Sockeye","Bowron","WC","Fraser River",1995,13487,27391,1997,0.708488233748868,123.06,49.12,0.372939243139153,"South"
"1659",1659,NA,"Sockeye","Bowron","WC","Fraser River",1996,4054,26776,1998,1.88780191587922,123.06,49.12,1.06695844708483,"South"
"1660",1660,NA,"Sockeye","Bowron","WC","Fraser River",1997,2119,5024,1999,0.863282149879736,123.06,49.12,1.04831429581162,"South"
"1661",1661,NA,"Sockeye","Bowron","WC","Fraser River",1998,2830,17001,2000,1.79299545420045,123.06,49.12,-0.0452162067199158,"South"
"1662",1662,NA,"Sockeye","Bowron","WC","Fraser River",1999,3295,19734,2001,1.7899368684805,123.06,49.12,0.223693554229865,"South"
"1663",1663,NA,"Sockeye","Bowron","WC","Fraser River",2000,6720,25283,2002,1.32504407858884,123.06,49.12,-0.441077586835478,"South"
"1664",1664,NA,"Sockeye","Bowron","WC","Fraser River",2001,2752,6825,2003,0.908264420999926,123.06,49.12,0.0399877452784456,"South"
"1665",1665,NA,"Sockeye","Bowron","WC","Fraser River",2002,4505,7674,2004,0.532650100764459,123.06,49.12,0.822307693339711,"South"
"1666",1666,NA,"Sockeye","Bowron","WC","Fraser River",2003,3038,3822,2005,0.2295744416445,123.06,49.12,0.790149045479778,"South"
"1667",1667,NA,"Sockeye","Bowron","WC","Fraser River",2004,458,6120,2006,2.59244819139219,123.06,49.12,0.836898934861383,"South"
"1668",1668,NA,"Sockeye","Bowron","WC","Fraser River",2005,866,2258,2007,0.958349836147172,123.06,49.12,0.0868336445907,"South"
"1669",1669,NA,"Sockeye","Bowron","WC","Fraser River",2007,1075,8377,2009,2.05316919359205,123.06,49.12,-1.2806379724913,"South"
"1670",1670,NA,"Sockeye","Bowron","WC","Fraser River",2008,275,781,2010,1.04380405217311,123.06,49.12,-0.335998868379357,"South"
"1671",1671,NA,"Sockeye","Bowron","WC","Fraser River",2009,843,6209,2011,1.99678817336304,123.06,49.12,-0.00912823333765814,"South"
"1672",1672,NA,"Sockeye","Bowron","WC","Fraser River",2010,4095,26686,2012,1.8743723660152,123.06,49.12,-0.663967433018617,"South"
"1684",1684,NA,"Sockeye","Raft","WC","Fraser River",1960,2690,16948,1962,1.84060863915057,123.06,49.12,0.553907486921582,"South"
"1685",1685,NA,"Sockeye","Raft","WC","Fraser River",1961,3014,24325,1963,2.08823652786776,123.06,49.12,0.456815578033117,"South"
"1686",1686,NA,"Sockeye","Raft","WC","Fraser River",1962,4197,40549,1964,2.26814113499343,123.06,49.12,0.46084977416729,"South"
"1687",1687,NA,"Sockeye","Raft","WC","Fraser River",1963,2693,9817,1965,1.29345976288092,123.06,49.12,-0.597071050951934,"South"
"1688",1688,NA,"Sockeye","Raft","WC","Fraser River",1964,2666,48724,1966,2.9055925000812,123.06,49.12,-0.625203508714671,"South"
"1689",1689,NA,"Sockeye","Raft","WC","Fraser River",1965,2669,20626,1967,2.04484854547149,123.06,49.12,-0.38629518941427,"South"
"1690",1690,NA,"Sockeye","Raft","WC","Fraser River",1966,2666,23539,1968,2.17807939828967,123.06,49.12,-0.358455400465939,"South"
"1691",1691,NA,"Sockeye","Raft","WC","Fraser River",1969,2577,14370,1971,1.71851676842071,123.06,49.12,-0.521608497622144,"South"
"1692",1692,NA,"Sockeye","Raft","WC","Fraser River",1970,1205,8860,1972,1.99506719767437,123.06,49.12,-1.61751386036651,"South"
"1693",1693,NA,"Sockeye","Raft","WC","Fraser River",1972,4507,57821,1974,2.55172028778375,123.06,49.12,-0.755508591049749,"South"
"1694",1694,NA,"Sockeye","Raft","WC","Fraser River",1973,1345,9361,1975,1.94015810933581,123.06,49.12,-0.929312162303066,"South"
"1695",1695,NA,"Sockeye","Raft","WC","Fraser River",1974,1479,12223,1976,2.11195323906646,123.06,49.12,-0.851916806484708,"South"
