,stock.id,species,stock,region,sub.region,broodYr,spawn,rec
4702,311,Chum,BC South (no Fraser),BC South,BC South,1978,954590,3070728
4703,311,Chum,BC South (no Fraser),BC South,BC South,1979,887186,820011
4704,311,Chum,BC South (no Fraser),BC South,BC South,1980,2025387,1074140
4705,311,Chum,BC South (no Fraser),BC South,BC South,1981,1647057,1795562
4706,311,Chum,BC South (no Fraser),BC South,BC South,1982,2106443,2093398
4707,311,Chum,BC South (no Fraser),BC South,BC South,1983,670553,1197368
4708,311,Chum,BC South (no Fraser),BC South,BC South,1984,910224,1912493
4709,311,Chum,BC South (no Fraser),BC South,BC South,1985,1379098,722309
4710,311,Chum,BC South (no Fraser),BC South,BC South,1986,1089814,1675906
4711,311,Chum,BC South (no Fraser),BC South,BC South,1987,795028,1300771
4712,311,Chum,BC South (no Fraser),BC South,BC South,1988,996321,2474945
4713,311,Chum,BC South (no Fraser),BC South,BC South,1989,376046,2417552
4714,311,Chum,BC South (no Fraser),BC South,BC South,1990,815806,2109257
4715,311,Chum,BC South (no Fraser),BC South,BC South,1991,737044,723913
4716,311,Chum,BC South (no Fraser),BC South,BC South,1992,1015857,566438
4717,311,Chum,BC South (no Fraser),BC South,BC South,1993,1016491,636736
4718,311,Chum,BC South (no Fraser),BC South,BC South,1994,1006121,2795920
4719,311,Chum,BC South (no Fraser),BC South,BC South,1995,497815,444384
4720,311,Chum,BC South (no Fraser),BC South,BC South,1996,477539,410824
4721,311,Chum,BC South (no Fraser),BC South,BC South,1997,571584,1106716
4722,311,Chum,BC South (no Fraser),BC South,BC South,1998,1016990,1943871
4723,311,Chum,BC South (no Fraser),BC South,BC South,1999,406796,1169365
4724,311,Chum,BC South (no Fraser),BC South,BC South,2000,283075,1890621
4725,311,Chum,BC South (no Fraser),BC South,BC South,2001,876998,974858
4726,311,Chum,BC South (no Fraser),BC South,BC South,2002,1027156,918498
4727,312,Chum,Area 10,BC Central,BC Central,1980,95675,23491
4728,312,Chum,Area 10,BC Central,BC Central,1981,113726,63292
4729,312,Chum,Area 10,BC Central,BC Central,1982,113726,152308
4730,312,Chum,Area 10,BC Central,BC Central,1983,68597,72110
4731,312,Chum,Area 10,BC Central,BC Central,1984,19315,66824
4732,312,Chum,Area 10,BC Central,BC Central,1985,40617,39937
4733,312,Chum,Area 10,BC Central,BC Central,1986,116347,73870
4734,312,Chum,Area 10,BC Central,BC Central,1987,56535,62702
4735,312,Chum,Area 10,BC Central,BC Central,1988,57354,38150
4736,312,Chum,Area 10,BC Central,BC Central,1989,31135,37782
4737,312,Chum,Area 10,BC Central,BC Central,1990,68309,46020
4738,312,Chum,Area 10,BC Central,BC Central,1991,44096,73265
4739,312,Chum,Area 10,BC Central,BC Central,1992,19643,37892
4740,312,Chum,Area 10,BC Central,BC Central,1993,25015,8754
4741,312,Chum,Area 10,BC Central,BC Central,1994,25335,7208
4742,312,Chum,Area 10,BC Central,BC Central,1995,64942,14111
4743,312,Chum,Area 10,BC Central,BC Central,1996,36560,13667
4744,312,Chum,Area 10,BC Central,BC Central,1997,7648,60455
4745,312,Chum,Area 10,BC Central,BC Central,1998,7208,80842
4746,312,Chum,Area 10,BC Central,BC Central,1999,14111,82251
4747,312,Chum,Area 10,BC Central,BC Central,2000,13667,85044
4748,312,Chum,Area 10,BC Central,BC Central,2001,60455,22813
4749,312,Chum,Area 10,BC Central,BC Central,2002,80842,41791
4750,312,Chum,Area 10,BC Central,BC Central,2003,82251,17992
4751,312,Chum,Area 10,BC Central,BC Central,2004,85044,14080
4752,312,Chum,Area 10,BC Central,BC Central,2005,22813,24686
4753,312,Chum,Area 10,BC Central,BC Central,2006,41791,4345
4754,313,Chum,Area 9,BC Central,BC Central,1980,65892,52480
4755,313,Chum,Area 9,BC Central,BC Central,1981,28983,92645
4756,313,Chum,Area 9,BC Central,BC Central,1982,273271,473201
4757,313,Chum,Area 9,BC Central,BC Central,1983,72362,181194
4758,313,Chum,Area 9,BC Central,BC Central,1984,40727,144357
4759,313,Chum,Area 9,BC Central,BC Central,1985,72728,16977
4760,313,Chum,Area 9,BC Central,BC Central,1986,307781,28388
4761,313,Chum,Area 9,BC Central,BC Central,1987,144376,16047
4762,313,Chum,Area 9,BC Central,BC Central,1988,102900,39963
4763,313,Chum,Area 9,BC Central,BC Central,1989,6996,9084
4764,313,Chum,Area 9,BC Central,BC Central,1990,9502,33415
4765,313,Chum,Area 9,BC Central,BC Central,1991,10086,73254
4766,313,Chum,Area 9,BC Central,BC Central,1992,17905,29085
4767,313,Chum,Area 9,BC Central,BC Central,1993,5584,19451
4768,313,Chum,Area 9,BC Central,BC Central,1994,22401,112484
4769,313,Chum,Area 9,BC Central,BC Central,1995,54436,44922
4770,313,Chum,Area 9,BC Central,BC Central,1996,29085,138968
4771,313,Chum,Area 9,BC Central,BC Central,1997,19446,68571
4772,313,Chum,Area 9,BC Central,BC Central,1998,112484,156656
4773,313,Chum,Area 9,BC Central,BC Central,1999,44922,181565
4774,313,Chum,Area 9,BC Central,BC Central,2000,138968,125520
4775,313,Chum,Area 9,BC Central,BC Central,2001,68571,153996
4776,313,Chum,Area 9,BC Central,BC Central,2002,156656,75335
4777,313,Chum,Area 9,BC Central,BC Central,2003,181565,83284
4778,313,Chum,Area 9,BC Central,BC Central,2004,125520,7838
4779,313,Chum,Area 9,BC Central,BC Central,2005,153996,13382
4780,313,Chum,Area 9,BC Central,BC Central,2006,75335,6789
4781,314,Chum,Area 8,BC Central,BC Central,1980,186232,261459
4782,314,Chum,Area 8,BC Central,BC Central,1981,119888,881270
4783,314,Chum,Area 8,BC Central,BC Central,1982,169721,1951049
4784,314,Chum,Area 8,BC Central,BC Central,1983,237014,738271
4785,314,Chum,Area 8,BC Central,BC Central,1984,190583,1167233
4786,314,Chum,Area 8,BC Central,BC Central,1985,344278,432397
4787,314,Chum,Area 8,BC Central,BC Central,1986,434796,1138310
4788,314,Chum,Area 8,BC Central,BC Central,1987,216748,368675
4789,314,Chum,Area 8,BC Central,BC Central,1988,321145,332004
4790,314,Chum,Area 8,BC Central,BC Central,1989,195128,395106
4791,314,Chum,Area 8,BC Central,BC Central,1990,450283,864488
4792,314,Chum,Area 8,BC Central,BC Central,1991,133511,1039148
4793,314,Chum,Area 8,BC Central,BC Central,1992,176065,623222
4794,314,Chum,Area 8,BC Central,BC Central,1993,208485,535980
4795,314,Chum,Area 8,BC Central,BC Central,1994,370029,1155614
4796,314,Chum,Area 8,BC Central,BC Central,1995,327955,469038
4797,314,Chum,Area 8,BC Central,BC Central,1996,347364,425174
4798,314,Chum,Area 8,BC Central,BC Central,1997,301172,722317
4799,314,Chum,Area 8,BC Central,BC Central,1998,513891,918796
4800,314,Chum,Area 8,BC Central,BC Central,1999,290780,1600188
4801,314,Chum,Area 8,BC Central,BC Central,2000,377878,1585838
4802,314,Chum,Area 8,BC Central,BC Central,2001,417929,614627
4803,314,Chum,Area 8,BC Central,BC Central,2002,533307,781362
4804,314,Chum,Area 8,BC Central,BC Central,2003,924959,618590
4805,314,Chum,Area 8,BC Central,BC Central,2004,697812,128544
4806,314,Chum,Area 8,BC Central,BC Central,2005,351208,179848
4807,314,Chum,Area 8,BC Central,BC Central,2006,421876,81359
4808,315,Chum,Area 7,BC Central,BC Central,1980,139347,427193
4809,315,Chum,Area 7,BC Central,BC Central,1981,215303,497138
4810,315,Chum,Area 7,BC Central,BC Central,1982,293729,567631
4811,315,Chum,Area 7,BC Central,BC Central,1983,166397,388063
4812,315,Chum,Area 7,BC Central,BC Central,1984,206229,632657
4813,315,Chum,Area 7,BC Central,BC Central,1985,247564,350746
4814,315,Chum,Area 7,BC Central,BC Central,1986,230319,448791
4815,315,Chum,Area 7,BC Central,BC Central,1987,175077,414706
4816,315,Chum,Area 7,BC Central,BC Central,1988,318774,134426
4817,315,Chum,Area 7,BC Central,BC Central,1989,251553,274014
4818,315,Chum,Area 7,BC Central,BC Central,1990,234418,388093
4819,315,Chum,Area 7,BC Central,BC Central,1991,274692,576402
4820,315,Chum,Area 7,BC Central,BC Central,1992,84324,455200
4821,315,Chum,Area 7,BC Central,BC Central,1993,174716,391909
4822,315,Chum,Area 7,BC Central,BC Central,1994,196342,642474
4823,315,Chum,Area 7,BC Central,BC Central,1995,374018,417451
4824,315,Chum,Area 7,BC Central,BC Central,1996,390070,341225
4825,315,Chum,Area 7,BC Central,BC Central,1997,335779,584132
4826,315,Chum,Area 7,BC Central,BC Central,1998,542489,567449
4827,315,Chum,Area 7,BC Central,BC Central,1999,333940,775961
4828,315,Chum,Area 7,BC Central,BC Central,2000,307290,840036
4829,315,Chum,Area 7,BC Central,BC Central,2001,434679,410620
4830,315,Chum,Area 7,BC Central,BC Central,2002,378268,303886
4831,315,Chum,Area 7,BC Central,BC Central,2003,546200,122573
4832,315,Chum,Area 7,BC Central,BC Central,2004,493826,119873
4833,315,Chum,Area 7,BC Central,BC Central,2005,343113,200455
4834,315,Chum,Area 7,BC Central,BC Central,2006,281273,188112
4835,316,Chum,Area 6,BC North,BC North,1980,157618,206282
4836,316,Chum,Area 6,BC North,BC North,1981,131682,521873
4837,316,Chum,Area 6,BC North,BC North,1982,212825,732577
4838,316,Chum,Area 6,BC North,BC North,1983,76265,291760
4839,316,Chum,Area 6,BC North,BC North,1984,174525,1355375
4840,316,Chum,Area 6,BC North,BC North,1985,354251,424606
4841,316,Chum,Area 6,BC North,BC North,1986,500825,497990
4842,316,Chum,Area 6,BC North,BC North,1987,175132,197737
4843,316,Chum,Area 6,BC North,BC North,1988,637519,148826
4844,316,Chum,Area 6,BC North,BC North,1989,409459,142373
4845,316,Chum,Area 6,BC North,BC North,1990,343771,321212
4846,316,Chum,Area 6,BC North,BC North,1991,146196,390584
4847,316,Chum,Area 6,BC North,BC North,1992,105368,189270
4848,316,Chum,Area 6,BC North,BC North,1993,130635,122557
4849,316,Chum,Area 6,BC North,BC North,1994,245718,1176876
4850,316,Chum,Area 6,BC North,BC North,1995,360695,153191
4851,316,Chum,Area 6,BC North,BC North,1996,158976,87584
4852,316,Chum,Area 6,BC North,BC North,1997,110542,168419
4853,316,Chum,Area 6,BC North,BC North,1998,739347,546442
4854,316,Chum,Area 6,BC North,BC North,1999,124203,695889
4855,316,Chum,Area 6,BC North,BC North,2000,72023,373321
4856,316,Chum,Area 6,BC North,BC North,2001,111988,327465
4857,316,Chum,Area 6,BC North,BC North,2002,343664,233206
4858,316,Chum,Area 6,BC North,BC North,2003,317963,76686
4859,316,Chum,Area 6,BC North,BC North,2004,208259,27985
4860,316,Chum,Area 6,BC North,BC North,2005,93430,88507
4861,316,Chum,Area 6,BC North,BC North,2006,186278,44214
4862,317,Chum,Area 5,BC North,BC North,1982,14494,47038
4863,317,Chum,Area 5,BC North,BC North,1983,11570,31057
4864,317,Chum,Area 5,BC North,BC North,1984,11180,50473
4865,317,Chum,Area 5,BC North,BC North,1985,20292,16663
4866,317,Chum,Area 5,BC North,BC North,1986,27840,14650
4867,317,Chum,Area 5,BC North,BC North,1987,21663,18764
4868,317,Chum,Area 5,BC North,BC North,1988,30428,1915
4869,317,Chum,Area 5,BC North,BC North,1989,11350,7172
4870,317,Chum,Area 5,BC North,BC North,1990,8604,4937
4871,317,Chum,Area 5,BC North,BC North,1991,11521,17764
4872,317,Chum,Area 5,BC North,BC North,1992,1005,11672
4873,317,Chum,Area 5,BC North,BC North,1993,4546,14199
4874,317,Chum,Area 5,BC North,BC North,1994,3197,33936
4875,317,Chum,Area 5,BC North,BC North,1995,12050,4144
4876,317,Chum,Area 5,BC North,BC North,1996,8696,6741
4877,317,Chum,Area 5,BC North,BC North,1997,9764,11949
4878,317,Chum,Area 5,BC North,BC North,1998,27613,15705
4879,317,Chum,Area 5,BC North,BC North,1999,3788,14780
4880,317,Chum,Area 5,BC North,BC North,2000,5663,11687
4881,317,Chum,Area 5,BC North,BC North,2001,9561,10353
4882,317,Chum,Area 5,BC North,BC North,2002,13669,11166
4883,317,Chum,Area 5,BC North,BC North,2003,12657,10767
4884,317,Chum,Area 5,BC North,BC North,2004,9178,8104
4885,317,Chum,Area 5,BC North,BC North,2005,8644,15027
4886,317,Chum,Area 5,BC North,BC North,2006,8507,9963
4887,318,Chum,Area 4,BC North,BC North,1982,10747,34498
4888,318,Chum,Area 4,BC North,BC North,1983,2449,14596
4889,318,Chum,Area 4,BC North,BC North,1984,61682,365155
4890,318,Chum,Area 4,BC North,BC North,1985,26462,60559
4891,318,Chum,Area 4,BC North,BC North,1986,18707,19078
4892,318,Chum,Area 4,BC North,BC North,1987,9052,36820
4893,318,Chum,Area 4,BC North,BC North,1988,185447,22886
4894,318,Chum,Area 4,BC North,BC North,1989,37437,26914
4895,318,Chum,Area 4,BC North,BC North,1990,10012,29869
4896,318,Chum,Area 4,BC North,BC North,1991,19152,28310
4897,318,Chum,Area 4,BC North,BC North,1992,9812,26334
4898,318,Chum,Area 4,BC North,BC North,1993,15165,77189
4899,318,Chum,Area 4,BC North,BC North,1994,17465,39624
4900,318,Chum,Area 4,BC North,BC North,1995,16669,7787
4901,318,Chum,Area 4,BC North,BC North,1996,17148,16598
4902,318,Chum,Area 4,BC North,BC North,1997,49286,32213
4903,318,Chum,Area 4,BC North,BC North,1998,31764,11337
4904,318,Chum,Area 4,BC North,BC North,1999,7095,30750
4905,318,Chum,Area 4,BC North,BC North,2000,12850,37831
4906,318,Chum,Area 4,BC North,BC North,2001,23765,33253
4907,318,Chum,Area 4,BC North,BC North,2002,9135,14369
4908,318,Chum,Area 4,BC North,BC North,2003,25179,8060
4909,318,Chum,Area 4,BC North,BC North,2004,28542,3208
4910,318,Chum,Area 4,BC North,BC North,2005,27720,11676
4911,318,Chum,Area 4,BC North,BC North,2006,9997,7250
4912,319,Chum,Area 3,BC North,BC North,1982,35127,154122
4913,319,Chum,Area 3,BC North,BC North,1983,73392,126036
4914,319,Chum,Area 3,BC North,BC North,1984,101849,169930
4915,319,Chum,Area 3,BC North,BC North,1985,84114,155500
4916,319,Chum,Area 3,BC North,BC North,1986,55148,132237
4917,319,Chum,Area 3,BC North,BC North,1987,54092,126856
4918,319,Chum,Area 3,BC North,BC North,1988,82399,108933
4919,319,Chum,Area 3,BC North,BC North,1989,60681,472072
4920,319,Chum,Area 3,BC North,BC North,1990,54570,200356
4921,319,Chum,Area 3,BC North,BC North,1991,54421,165975
4922,319,Chum,Area 3,BC North,BC North,1992,45055,102589
4923,319,Chum,Area 3,BC North,BC North,1993,141885,95043
4924,319,Chum,Area 3,BC North,BC North,1994,96340,462687
4925,319,Chum,Area 3,BC North,BC North,1995,70626,149331
4926,319,Chum,Area 3,BC North,BC North,1996,39708,61817
4927,319,Chum,Area 3,BC North,BC North,1997,39975,95379
4928,319,Chum,Area 3,BC North,BC North,1998,245592,46827
4929,319,Chum,Area 3,BC North,BC North,1999,59997,107647
4930,319,Chum,Area 3,BC North,BC North,2000,39418,167454
4931,319,Chum,Area 3,BC North,BC North,2001,54633,78134
4932,319,Chum,Area 3,BC North,BC North,2002,35036,124488
4933,319,Chum,Area 3,BC North,BC North,2003,79523,62813
4934,319,Chum,Area 3,BC North,BC North,2004,99775,35397
4935,319,Chum,Area 3,BC North,BC North,2005,57043,56350
4936,319,Chum,Area 3,BC North,BC North,2006,83584,28409
4937,320,Chum,Area 2W,BC North,BC North,1980,138323,191088
4938,320,Chum,Area 2W,BC North,BC North,1981,71482,207333
4939,320,Chum,Area 2W,BC North,BC North,1982,111915,140844
4940,320,Chum,Area 2W,BC North,BC North,1983,49098,137440
4941,320,Chum,Area 2W,BC North,BC North,1984,91428,115987
4942,320,Chum,Area 2W,BC North,BC North,1985,123881,91179
4943,320,Chum,Area 2W,BC North,BC North,1986,114309,141342
4944,320,Chum,Area 2W,BC North,BC North,1987,107850,158618
4945,320,Chum,Area 2W,BC North,BC North,1988,106636,57968
4946,320,Chum,Area 2W,BC North,BC North,1989,59405,191354
4947,320,Chum,Area 2W,BC North,BC North,1990,86373,90974
4948,320,Chum,Area 2W,BC North,BC North,1991,109375,107010
4949,320,Chum,Area 2W,BC North,BC North,1992,47149,64976
4950,320,Chum,Area 2W,BC North,BC North,1993,131472,68340
4951,320,Chum,Area 2W,BC North,BC North,1994,73375,211912
4952,320,Chum,Area 2W,BC North,BC North,1995,89997,252221
4953,320,Chum,Area 2W,BC North,BC North,1996,63913,163203
4954,320,Chum,Area 2W,BC North,BC North,1997,63666,86680
4955,320,Chum,Area 2W,BC North,BC North,1998,187991,148910
4956,320,Chum,Area 2W,BC North,BC North,1999,216288,116437
4957,320,Chum,Area 2W,BC North,BC North,2000,130801,172802
4958,320,Chum,Area 2W,BC North,BC North,2001,86627,161461
4959,320,Chum,Area 2W,BC North,BC North,2002,147387,127940
4960,320,Chum,Area 2W,BC North,BC North,2003,116378,99194
4961,320,Chum,Area 2W,BC North,BC North,2004,162186,84495
4962,320,Chum,Area 2W,BC North,BC North,2005,150796,76813
4963,320,Chum,Area 2W,BC North,BC North,2006,106814,173997
4964,321,Chum,Area 2E,BC North,BC North,1980,238867,682769
4965,321,Chum,Area 2E,BC North,BC North,1981,268896,1137019
4966,321,Chum,Area 2E,BC North,BC North,1982,281793,622443
4967,321,Chum,Area 2E,BC North,BC North,1983,245127,659732
4968,321,Chum,Area 2E,BC North,BC North,1984,441455,794294
4969,321,Chum,Area 2E,BC North,BC North,1985,485292,584994
4970,321,Chum,Area 2E,BC North,BC North,1986,398590,756445
4971,321,Chum,Area 2E,BC North,BC North,1987,465691,618061
4972,321,Chum,Area 2E,BC North,BC North,1988,399459,372458
4973,321,Chum,Area 2E,BC North,BC North,1989,448392,363556
4974,321,Chum,Area 2E,BC North,BC North,1990,457893,433491
4975,321,Chum,Area 2E,BC North,BC North,1991,347217,305179
4976,321,Chum,Area 2E,BC North,BC North,1992,235872,471982
4977,321,Chum,Area 2E,BC North,BC North,1993,246240,296272
4978,321,Chum,Area 2E,BC North,BC North,1994,298323,443128
4979,321,Chum,Area 2E,BC North,BC North,1995,276474,444466
4980,321,Chum,Area 2E,BC North,BC North,1996,349697,334020
4981,321,Chum,Area 2E,BC North,BC North,1997,245866,276630
4982,321,Chum,Area 2E,BC North,BC North,1998,352167,169825
4983,321,Chum,Area 2E,BC North,BC North,1999,350222,211417
4984,321,Chum,Area 2E,BC North,BC North,2000,259557,240097
4985,321,Chum,Area 2E,BC North,BC North,2001,276365,207700
4986,321,Chum,Area 2E,BC North,BC North,2002,163553,189577
4987,321,Chum,Area 2E,BC North,BC North,2003,205475,37554
4988,321,Chum,Area 2E,BC North,BC North,2004,240097,184362
4989,321,Chum,Area 2E,BC North,BC North,2005,207700,266325
4990,321,Chum,Area 2E,BC North,BC North,2006,189573,107236
4991,322,Chum,Area 1,BC North,BC North,1980,19988,87480
4992,322,Chum,Area 1,BC North,BC North,1981,39351,152682
4993,322,Chum,Area 1,BC North,BC North,1982,107747,234317
4994,322,Chum,Area 1,BC North,BC North,1983,53171,85243
4995,322,Chum,Area 1,BC North,BC North,1984,81201,53230
4996,322,Chum,Area 1,BC North,BC North,1985,97441,34676
4997,322,Chum,Area 1,BC North,BC North,1986,128360,15988
4998,322,Chum,Area 1,BC North,BC North,1987,78390,4853
4999,322,Chum,Area 1,BC North,BC North,1988,45129,18651
5000,322,Chum,Area 1,BC North,BC North,1989,29278,100362
5001,322,Chum,Area 1,BC North,BC North,1990,7296,62590
5002,322,Chum,Area 1,BC North,BC North,1991,1897,53959
5003,322,Chum,Area 1,BC North,BC North,1992,9544,10954
5004,322,Chum,Area 1,BC North,BC North,1993,76468,95703
5005,322,Chum,Area 1,BC North,BC North,1994,48630,51509
5006,322,Chum,Area 1,BC North,BC North,1995,30041,52811
5007,322,Chum,Area 1,BC North,BC North,1996,9999,20217
5008,322,Chum,Area 1,BC North,BC North,1997,48609,6179
5009,322,Chum,Area 1,BC North,BC North,1998,50096,12001
5010,322,Chum,Area 1,BC North,BC North,1999,51662,53422
5011,322,Chum,Area 1,BC North,BC North,2000,19955,6285
5012,322,Chum,Area 1,BC North,BC North,2001,6179,3637
5013,322,Chum,Area 1,BC North,BC North,2002,11985,28924
5014,322,Chum,Area 1,BC North,BC North,2003,53422,24402
5015,322,Chum,Area 1,BC North,BC North,2004,6285,28025
5016,322,Chum,Area 1,BC North,BC North,2005,3637,107515
5017,322,Chum,Area 1,BC North,BC North,2006,28754,9342
5018,323,Chum,Kadashan,SEAK,SEAK,1969,15449,41166
5019,323,Chum,Kadashan,SEAK,SEAK,1970,32183,33642
5020,323,Chum,Kadashan,SEAK,SEAK,1971,64928,5548
5021,323,Chum,Kadashan,SEAK,SEAK,1972,45893,13693
5022,323,Chum,Kadashan,SEAK,SEAK,1973,35340,19586
5023,323,Chum,Kadashan,SEAK,SEAK,1974,26978,20366
5024,323,Chum,Kadashan,SEAK,SEAK,1975,5548,14616
5025,323,Chum,Kadashan,SEAK,SEAK,1976,13693,50505
5026,323,Chum,Kadashan,SEAK,SEAK,1977,19586,26128
5027,323,Chum,Kadashan,SEAK,SEAK,1978,9248,62029
5028,323,Chum,Kadashan,SEAK,SEAK,1979,10516,88316
5029,323,Chum,Kadashan,SEAK,SEAK,1980,37034,188283
5030,323,Chum,Kadashan,SEAK,SEAK,1981,16648,126755
5031,323,Chum,Kadashan,SEAK,SEAK,1982,14150,24525
5032,323,Chum,Kadashan,SEAK,SEAK,1983,36059,40314
5033,323,Chum,Kadashan,SEAK,SEAK,1984,52539,214105
5034,324,Chum,Chilkat,SEAK,SEAK,1994,29289,140111
5035,324,Chum,Chilkat,SEAK,SEAK,1995,71416,324887
5036,324,Chum,Chilkat,SEAK,SEAK,1996,65158,444811
5037,324,Chum,Chilkat,SEAK,SEAK,1997,84577,251912
